Timestamp,PM2.5_Actual
2025-03-28 19:21:28,23.626590351410886
2025-03-28 20:21:28,19.875202940243277
2025-03-28 21:21:28,14.520573870846398
2025-03-28 22:21:28,10.913423709186755
2025-03-28 23:21:28,10.356513586159663
