From Date,PM2.5,PM10,RH,AT
2020-11-01 00:00:00,90.36,195.6,69.69,24.07
2020-11-01 01:00:00,77.0,167.0,72.22,23.4
2020-11-01 02:00:00,66.0,144.0,73.91,23.04
2020-11-01 03:00:00,70.72,133.77,76.19,22.91
2020-11-01 04:00:00,68.86,125.18,73.47,22.59
2020-11-01 05:00:00,57.78,106.94,75.48,22.39
2020-11-01 06:00:00,55.0,102.0,78.55,22.21
2020-11-01 07:00:00,59.7,120.7,77.53,23.3
2020-11-01 08:00:00,66.5,146.95,71.18,25.44
2020-11-01 09:00:00,94.63,208.99,58.65,27.68
2020-11-01 10:00:00,78.42,192.56,49.46,29.8
2020-11-01 11:00:00,68.06,165.83,51.24,30.89
2020-11-01 12:00:00,67.0,161.15,51.4,30.92
2020-11-01 13:00:00,60.71,136.06,52.12,30.56
2020-11-01 14:00:00,58.44,127.8,57.64,30.32
2020-11-01 15:00:00,60.35,133.68,50.03,30.77
2020-11-01 16:00:00,47.59,106.84,51.26,29.61
2020-11-01 17:00:00,47.14,102.0,63.07,28.44
2020-11-01 18:00:00,59.79,136.97,67.79,27.39
2020-11-01 19:00:00,56.73,120.75,70.81,26.87
2020-11-01 20:00:00,51.86,117.85,72.03,26.82
2020-11-01 21:00:00,99.12,118.85,75.49,26.1
2020-11-01 22:00:00,49.9,142.88,77.67,25.64
2020-11-01 23:00:00,76.08,179.41,77.3,25.42
2020-11-02 00:00:00,83.3,170.5,71.17,25.11
2020-11-02 01:00:00,79.65,166.3,75.13,24.53
2020-11-02 02:00:00,78.22,157.47,76.16,24.54
2020-11-02 03:00:00,70.95,147.47,78.18,24.4
2020-11-02 04:00:00,69.79,137.47,78.54,24.51
2020-11-02 05:00:00,67.73,133.18,75.51,24.47
2020-11-02 06:00:00,67.57,132.85,78.42,24.43
2020-11-02 07:00:00,86.08,156.03,79.75,24.98
2020-11-02 08:00:00,93.35,174.5,76.67,26.35
2020-11-02 09:00:00,93.22,187.32,71.15,27.96
2020-11-02 10:00:00,99.27,228.23,62.99,30.03
2020-11-02 11:00:00,103.35,242.68,47.53,32.37
2020-11-02 12:00:00,92.25,220.97,49.18,32.84
2020-11-02 13:00:00,88.0,191.0,57.74,31.96
2020-11-02 14:00:00,86.43,183.32,57.28,31.88
2020-11-02 15:00:00,91.5,191.38,60.92,31.18
2020-11-02 16:00:00,96.13,203.2,66.21,30.17
2020-11-02 17:00:00,101.72,194.77,73.68,29.21
2020-11-02 18:00:00,99.86,195.56,81.97,28.16
2020-11-02 19:00:00,92.73,185.8,84.43,27.73
2020-11-02 20:00:00,92.57,182.29,86.85,27.57
2020-11-02 21:00:00,98.5,184.56,88.28,27.24
2020-11-02 22:00:00,105.5,189.26,88.37,26.76
2020-11-02 23:00:00,120.36,206.2,80.71,26.57
2020-11-03 00:00:00,120.08,224.35,75.97,26.28
2020-11-03 01:00:00,111.92,207.45,75.93,25.81
2020-11-03 02:00:00,106.08,186.94,76.69,25.62
2020-11-03 03:00:00,100.3,183.15,77.11,25.34
2020-11-03 04:00:00,99.0,173.62,78.22,25.14
2020-11-03 05:00:00,88.82,160.06,79.97,24.73
2020-11-03 06:00:00,90.0,156.0,83.18,24.16
2020-11-03 07:00:00,94.72,168.79,80.05,24.97
2020-11-03 08:00:00,100.7,185.5,71.43,26.49
2020-11-03 09:00:00,96.5,207.62,61.44,28.43
2020-11-03 10:00:00,107.53,236.5,51.18,30.7
2020-11-03 11:00:00,105.52,255.55,55.37,31.68
2020-11-03 12:00:00,107.92,246.1,55.53,32.24
2020-11-03 13:00:00,113.7,235.47,58.75,31.04
2020-11-03 14:00:00,94.63,205.0,58.86,31.34
2020-11-03 15:00:00,89.0,149.92555555555558,60.31,30.82
2020-11-03 16:00:00,89.0,153.496,65.78,29.67
2020-11-03 17:00:00,85.07,153.55700000000002,72.72,28.7
2020-11-03 18:00:00,90.29,166.93800000000002,74.13,27.92
2020-11-03 19:00:00,83.35,172.092,73.89,27.73
2020-11-03 20:00:00,84.44,177.47777777777776,73.88,27.29
2020-11-03 21:00:00,98.75,224.92374999999998,75.93,26.72
2020-11-03 22:00:00,109.51,234.10333333333332,80.98,25.77
2020-11-03 23:00:00,120.48,207.683,84.56,25.15
2020-11-04 00:00:00,122.0,209.28900000000004,85.16,24.92
2020-11-04 01:00:00,95.75625,211.18111111111114,84.82,24.71
2020-11-04 02:00:00,90.05444444444443,182.45666666666668,83.17,24.65
2020-11-04 03:00:00,85.14,172.35125000000002,81.66,24.84
2020-11-04 04:00:00,80.50444444444445,158.56625,78.78,25.07
2020-11-04 05:00:00,78.12899999999999,145.38875000000002,79.41,24.82
2020-11-04 06:00:00,76.069,141.41375,78.38,24.7
2020-11-04 07:00:00,83.74,156.94,76.36,25.08
2020-11-04 08:00:00,85.67099999999999,164.69555555555553,69.43,26.7
2020-11-04 09:00:00,82.62899999999999,165.86555555555555,61.84,28.39
2020-11-04 10:00:00,79.34818181818181,164.417,55.6,30.27
2020-11-04 11:00:00,72.96545454545455,154.54899999999998,43.36,33.14
2020-11-04 12:00:00,68.50727272727272,143.265,48.53,33.01
2020-11-04 13:00:00,65.02,143.445,51.21,32.05
2020-11-04 14:00:00,73.66909090909091,158.25555555555556,47.88,32.0
2020-11-04 15:00:00,67.55636363636364,156.687,47.13,31.87
2020-11-04 16:00:00,64.9218181818182,143.61599999999999,59.55,30.25
2020-11-04 17:00:00,68.28,139.7,61.88,29.07
2020-11-04 18:00:00,64.0,133.0,74.34,27.64
2020-11-04 19:00:00,78.88,140.65,71.16,27.48
2020-11-04 20:00:00,75.14,155.65,70.88,27.02
2020-11-04 21:00:00,93.37,176.76,72.7,26.36
2020-11-04 22:00:00,110.75,209.01,73.08,25.73
2020-11-04 23:00:00,109.28,202.91,77.02,24.89
2020-11-05 00:00:00,114.27,218.06,77.41,24.58
2020-11-05 01:00:00,103.47,188.59,77.44,24.23
2020-11-05 02:00:00,85.85,143.77,75.63,24.19
2020-11-05 03:00:00,80.43,122.5,74.99,24.31
2020-11-05 04:00:00,86.27,122.56,76.35,23.84
2020-11-05 05:00:00,76.21,126.41,74.47,24.03
2020-11-05 06:00:00,76.14,111.65,75.31,23.68
2020-11-05 07:00:00,76.22,120.94,73.41,24.29
2020-11-05 08:00:00,87.79,156.26,66.9,26.32
2020-11-05 09:00:00,81.6,184.17,59.98,28.09
2020-11-05 10:00:00,71.95,188.0,52.97,29.94
2020-11-05 11:00:00,80.97,204.15,42.82,32.31
2020-11-05 12:00:00,75.0,180.0,40.05,33.38
2020-11-05 13:00:00,79.0,205.0,38.67,33.05
2020-11-05 14:00:00,71.14,152.3,48.06,32.41
2020-11-05 15:00:00,81.58,143.85,53.88,31.43
2020-11-05 16:00:00,92.05,189.9,63.38,30.21
2020-11-05 17:00:00,87.83,157.57,60.93,29.22
2020-11-05 18:00:00,65.63,132.94,60.7,28.31
2020-11-05 19:00:00,65.48,136.82,52.54,27.99
2020-11-05 20:00:00,75.5,170.45,47.3,28.15
2020-11-05 21:00:00,85.14,195.09,45.82,27.54
2020-11-05 22:00:00,78.17,160.45,51.7,25.91
2020-11-05 23:00:00,81.5,178.65,59.69,24.74
2020-11-06 00:00:00,73.57,162.6,61.04,24.41
2020-11-06 01:00:00,61.6,117.22,61.71,24.08
2020-11-06 02:00:00,53.53,83.56,66.72,23.43
2020-11-06 03:00:00,51.22,89.2,64.18,23.48
2020-11-06 04:00:00,43.92,70.6,61.89,23.86
2020-11-06 05:00:00,44.35,61.88,62.61,23.61
2020-11-06 06:00:00,54.0,80.0,62.51,23.69
2020-11-06 07:00:00,61.05,97.06,60.21,24.62
2020-11-06 08:00:00,66.93,110.23,56.6,26.17
2020-11-06 09:00:00,68.78,135.8,52.29,27.86
2020-11-06 10:00:00,70.57,151.09,45.68,29.34
2020-11-06 11:00:00,63.95,156.41,39.36,31.9
2020-11-06 12:00:00,62.78,172.35,34.9,32.95
2020-11-06 13:00:00,56.73,139.18,35.59,32.81
2020-11-06 14:00:00,51.6,122.5,35.61,32.61
2020-11-06 15:00:00,52.13,112.88,34.51,32.66
2020-11-06 16:00:00,45.17,117.95,37.97,31.43
2020-11-06 17:00:00,48.48,119.85,50.05,29.77
2020-11-06 18:00:00,50.0,114.03,68.45,27.7
2020-11-06 19:00:00,49.22,107.88,59.74,27.45
2020-11-06 20:00:00,56.83,108.7,61.91,26.72
2020-11-06 21:00:00,52.73,107.3,67.2,25.6
2020-11-06 22:00:00,83.12,145.25,69.59,24.84
2020-11-06 23:00:00,85.73,186.97,74.19,24.19
2020-11-07 00:00:00,94.93,216.03,74.75,23.75
2020-11-07 01:00:00,94.08,176.65,75.02,23.31
2020-11-07 02:00:00,82.03,133.18,73.17,23.0
2020-11-07 03:00:00,64.85,99.71,69.7,23.28
2020-11-07 04:00:00,60.22,97.55,67.97,22.87
2020-11-07 05:00:00,57.64,92.88,68.11,22.55
2020-11-07 06:00:00,60.4,102.2,66.54,22.73
2020-11-07 07:00:00,75.53,126.1,63.89,23.31
2020-11-07 08:00:00,70.027,143.78142857142856,70.19571428571429,26.3675
2020-11-07 09:00:00,65.98666666666665,174.0,60.04,29.902857142857137
2020-11-07 10:00:00,66.649,188.0,53.61,32.38166666666667
2020-11-07 11:00:00,61.028,187.65,46.59166666666667,34.357142857142854
2020-11-07 12:00:00,63.0,187.1,44.85333333333333,35.54571428571428
2020-11-07 13:00:00,63.56,177.5,45.80666666666667,36.33857142857143
2020-11-07 14:00:00,65.0,166.0,48.14,32.62
2020-11-07 15:00:00,63.43,140.42,53.91,31.4
2020-11-07 16:00:00,61.43,148.75,66.31,29.74
2020-11-07 17:00:00,59.43,126.27,70.27,28.6
2020-11-07 18:00:00,55.86,111.77,72.94,27.61
2020-11-07 19:00:00,68.0,127.0,72.55,27.2
2020-11-07 20:00:00,76.62,154.29,70.12,26.98
2020-11-07 21:00:00,83.72,192.15,63.5,26.91
2020-11-07 22:00:00,87.35,186.95,66.48,25.92
2020-11-07 23:00:00,93.5,209.73,72.31,25.07
2020-11-08 00:00:00,100.5,226.75,71.24,25.06
2020-11-08 01:00:00,96.52,182.1,68.56,24.87
2020-11-08 02:00:00,81.4,151.83,67.14,24.72
2020-11-08 03:00:00,58.47,124.2,64.59,24.67
2020-11-08 04:00:00,55.0,108.95,61.45,24.54
2020-11-08 05:00:00,55.0,100.18,57.91,24.68
2020-11-08 06:00:00,55.0,88.77,54.95,24.88
2020-11-08 07:00:00,58.13,211.06,54.82,25.39
2020-11-08 08:00:00,59.78,128.3,53.16,26.57
2020-11-08 09:00:00,69.0,127.0,50.62,28.27
2020-11-08 10:00:00,71.35,159.3,48.35,29.69
2020-11-08 11:00:00,57.9,174.35,44.79,31.85
2020-11-08 12:00:00,62.62,171.74,41.09,33.59
2020-11-08 13:00:00,73.62,161.65,39.55,33.89
2020-11-08 14:00:00,62.68,130.15,40.08,33.74
2020-11-08 15:00:00,58.22,122.45,52.16,32.2
2020-11-08 16:00:00,61.13,130.5,56.29,30.61
2020-11-08 17:00:00,68.25,140.5,54.75,29.68
2020-11-08 18:00:00,75.05,158.23,70.09,27.91
2020-11-08 19:00:00,88.4,195.7,77.53,26.65
2020-11-08 20:00:00,109.8,238.4,71.12,27.01
2020-11-08 21:00:00,97.77,204.07,73.29,26.82
2020-11-08 22:00:00,78.9,162.15,72.66,26.4
2020-11-08 23:00:00,90.67,190.97,69.69,25.69
2020-11-09 00:00:00,83.29,160.57,70.42,25.07
2020-11-09 01:00:00,80.78,134.45,72.77,24.38
2020-11-09 02:00:00,76.3,123.35,73.36,24.22
2020-11-09 03:00:00,82.05,134.75,73.63,24.14
2020-11-09 04:00:00,88.7,126.8,71.46,23.98
2020-11-09 05:00:00,79.82,122.44,66.64,23.93
2020-11-09 06:00:00,68.38,109.25,65.56,23.59
2020-11-09 07:00:00,76.15,120.6,62.52,24.16
2020-11-09 08:00:00,68.03,128.1,58.46,25.94
2020-11-09 09:00:00,73.65,145.2,53.81,27.7
2020-11-09 10:00:00,86.77,188.6,46.52,29.6
2020-11-09 11:00:00,98.9,212.82,40.98,31.88
2020-11-09 12:00:00,92.95,191.9,37.28,32.89
2020-11-09 13:00:00,69.85,158.15,34.83,32.83
2020-11-09 14:00:00,52.25,109.65,35.82,32.67
2020-11-09 15:00:00,49.78,90.86,37.07,32.34
2020-11-09 16:00:00,41.35,94.97,41.08,30.99
2020-11-09 17:00:00,44.48,101.95,44.46,29.65
2020-11-09 18:00:00,55.4,109.82,51.09,27.93
2020-11-09 19:00:00,62.7,163.02,61.83,27.02
2020-11-09 20:00:00,69.48,154.15,72.9,26.21
2020-11-09 21:00:00,78.83,151.0,73.86,25.55
2020-11-09 22:00:00,94.32,197.75,70.42,25.12
2020-11-09 23:00:00,84.68,168.48,66.5,24.8
2020-11-10 00:00:00,74.75,145.0,69.77,24.07
2020-11-10 01:00:00,67.52,131.77,70.0,23.79
2020-11-10 02:00:00,71.47,128.3,67.18,24.01
2020-11-10 03:00:00,75.27,133.97,70.38,23.44
2020-11-10 04:00:00,79.35,139.25,72.73,22.79
2020-11-10 05:00:00,71.41,117.83,68.22,22.88
2020-11-10 06:00:00,65.08,133.62,67.31,22.33
2020-11-10 07:00:00,72.62,137.0,70.29,22.35
2020-11-10 08:00:00,89.1,168.45,64.35,24.22
2020-11-10 09:00:00,96.13,270.37,49.6,26.73
2020-11-10 10:00:00,97.0,249.6,40.88,28.84
2020-11-10 11:00:00,93.0,216.0,32.61,31.75
2020-11-10 12:00:00,96.92,199.85,30.85,32.31
2020-11-10 13:00:00,77.7,195.3,27.88,32.43
2020-11-10 14:00:00,59.47,124.22,30.66,32.09
2020-11-10 15:00:00,57.7,123.09,48.09,30.62
2020-11-10 16:00:00,87.2,165.8,56.41,29.08
2020-11-10 17:00:00,76.27,153.38,62.88,27.72
2020-11-10 18:00:00,72.57,139.8,65.6,26.8
2020-11-10 19:00:00,74.7,152.0,68.0,26.45
2020-11-10 20:00:00,79.13,144.35,65.91,26.03
2020-11-10 21:00:00,88.59,153.94,61.15,25.58
2020-11-10 22:00:00,101.97,185.85,63.12,25.0
2020-11-10 23:00:00,105.0,186.74,64.3,23.85
2020-11-11 00:00:00,103.44,185.15,64.09,23.56
2020-11-11 01:00:00,100.65,159.5,63.34,23.1
2020-11-11 02:00:00,92.95,142.25,62.21,22.85
2020-11-11 03:00:00,87.0,129.0,52.89,23.26
2020-11-11 04:00:00,80.73,113.7,50.3,23.28
2020-11-11 05:00:00,75.1,108.44,49.39,22.97
2020-11-11 06:00:00,78.7,115.65,51.07,22.41
2020-11-11 07:00:00,78.44,125.5,52.84,22.55
2020-11-11 08:00:00,79.56,149.1,48.64,24.32
2020-11-11 09:00:00,79.22,162.35,42.76,26.32
2020-11-11 10:00:00,77.43,191.2,36.78,28.2
2020-11-11 11:00:00,77.0,175.18111111111114,32.77,30.11
2020-11-11 12:00:00,79.0,259.0,29.99,31.6
2020-11-11 13:00:00,71.95,184.2,29.24,31.62
2020-11-11 14:00:00,63.75,167.6,28.58,31.56
2020-11-11 15:00:00,64.35,179.79,30.23,31.2
2020-11-11 16:00:00,59.0,145.0,38.47,29.75
2020-11-11 17:00:00,62.92,258.05,58.15,27.33
2020-11-11 18:00:00,66.34,175.15,61.24,26.41
2020-11-11 19:00:00,78.75,167.23,61.44,26.12
2020-11-11 20:00:00,76.52,151.15,64.28,24.93
2020-11-11 21:00:00,94.0,213.0,65.03,24.04
2020-11-11 22:00:00,108.88,281.0,60.88,23.67
2020-11-11 23:00:00,102.82,230.75,54.03,24.16
2020-11-12 00:00:00,88.29,167.47,50.21,23.96
2020-11-12 01:00:00,75.6,140.09,46.13,23.92
2020-11-12 02:00:00,71.43,123.4,44.73,23.97
2020-11-12 03:00:00,78.05,133.75,42.35,23.88
2020-11-12 04:00:00,87.03,132.61,43.62,23.5
2020-11-12 05:00:00,81.17,130.3,45.56,22.93
2020-11-12 06:00:00,77.43,138.5,48.15,22.42
2020-11-12 07:00:00,76.22,129.8,49.51,22.59
2020-11-12 08:00:00,77.56,177.3,47.78,24.44
2020-11-12 09:00:00,86.59,251.45,44.44,26.56
2020-11-12 10:00:00,83.52,313.15,40.27,28.26
2020-11-12 11:00:00,79.66,223.4,36.77,30.64
2020-11-12 12:00:00,79.0,142.20749999999998,34.17,32.59
2020-11-12 13:00:00,57.19,127.4,42.44,31.09
2020-11-12 14:00:00,67.0,144.0,48.44,29.94
2020-11-12 15:00:00,59.71900000000001,122.71799999999999,46.172000000000004,33.815000000000005
2020-11-12 16:00:00,55.0,122.0,60.81,28.08
2020-11-12 17:00:00,64.4,137.3,64.8,27.09
2020-11-12 18:00:00,72.05,145.1,66.28,26.44
2020-11-12 19:00:00,84.0,154.0,58.43,26.18
2020-11-12 20:00:00,89.1,168.0,59.38,25.64
2020-11-12 21:00:00,103.97,211.4,59.66,24.93
2020-11-12 22:00:00,114.03,230.75,63.17,24.0
2020-11-12 23:00:00,126.97,265.3,66.83,23.28
2020-11-13 00:00:00,135.44,254.85,70.97,22.66
2020-11-13 01:00:00,124.0,280.0,70.19,22.39
2020-11-13 02:00:00,101.36,184.8,73.59,21.97
2020-11-13 03:00:00,94.22,153.5,74.0,21.76
2020-11-13 04:00:00,79.9,134.85,71.07,21.98
2020-11-13 05:00:00,75.02,110.3,71.75,21.94
2020-11-13 06:00:00,65.65,108.65,74.06,21.67
2020-11-13 07:00:00,68.9,133.88,72.27,22.39
2020-11-13 08:00:00,80.18,163.5,65.0,25.24
2020-11-13 09:00:00,75.95,164.59,55.57,28.01
2020-11-13 10:00:00,59.95,172.47,51.16,29.89
2020-11-13 11:00:00,48.17,123.0,50.36,31.93
2020-11-13 12:00:00,49.884,112.35222222222222,48.78,33.3
2020-11-13 13:00:00,36.972,88.2175,51.63,32.86
2020-11-13 14:00:00,51.0,102.0,61.72,31.09
2020-11-13 15:00:00,39.25,96.9,61.47,30.61
2020-11-13 16:00:00,34.88,89.7,64.59,29.52
2020-11-13 17:00:00,43.4,92.1,70.83,28.38
2020-11-13 18:00:00,45.22,100.67,72.67,27.45
2020-11-13 19:00:00,56.75,114.75,70.64,27.2
2020-11-13 20:00:00,73.27,134.85,68.75,27.16
2020-11-13 21:00:00,67.42454545454547,135.88777777777779,72.758,28.219166666666666
2020-11-13 22:00:00,59.470000000000006,117.20222222222225,71.892,27.69333333333333
2020-11-13 23:00:00,63.74272727272727,149.64375,75.86111111111111,27.105454545454542
2020-11-14 00:00:00,72.57999999999998,168.18333333333334,76.79400000000001,26.647500000000004
2020-11-14 01:00:00,67.69444444444444,166.41888888888892,77.68,26.204166666666666
2020-11-14 02:00:00,76.17,157.3775,77.69100000000002,25.882500000000004
2020-11-14 03:00:00,64.23888888888888,130.97625,77.09,25.74333333333333
2020-11-14 04:00:00,56.49250000000001,105.00125,78.00700000000002,25.594166666666666
2020-11-14 05:00:00,56.59375,107.04999999999998,79.267,25.450833333333335
2020-11-14 06:00:00,64.63375,115.79714285714286,80.86999999999999,25.255
2020-11-14 07:00:00,75.44555555555554,131.95000000000002,80.183,25.814999999999998
2020-11-14 08:00:00,73.92299999999999,130.13125,74.077,28.421666666666667
2020-11-14 09:00:00,69.35888888888888,126.91571428571429,67.42999999999999,31.174166666666665
2020-11-14 10:00:00,51.0,111.0,58.15,31.38
2020-11-14 11:00:00,40.85,100.83,49.88,33.55
2020-11-14 12:00:00,38.0,75.2,45.79,34.86
2020-11-14 13:00:00,25.142000000000003,57.94,53.19,33.31
2020-11-14 14:00:00,41.0,91.0,60.95,31.65
2020-11-14 15:00:00,42.56,78.25,63.61,30.8
2020-11-14 16:00:00,32.82,60.7,67.81,29.73
2020-11-14 17:00:00,45.61,67.35,73.79,28.52
2020-11-14 18:00:00,37.51,69.0,74.99,27.76
2020-11-14 19:00:00,41.0,67.3,76.24,27.5
2020-11-14 20:00:00,50.4,70.4,75.71,27.4
2020-11-14 21:00:00,77.2,110.1,75.5,27.32
2020-11-14 22:00:00,100.39,139.95,76.47,26.76
2020-11-14 23:00:00,188.52,255.35,78.63,26.18
2020-11-15 00:00:00,262.74,360.85,79.43,25.91
2020-11-15 01:00:00,259.05,341.15,79.47,25.89
2020-11-15 02:00:00,243.03,321.4,83.27,25.49
2020-11-15 03:00:00,236.88,303.7,82.33,25.07
2020-11-15 04:00:00,170.98,213.45,83.04,24.75
2020-11-15 05:00:00,126.37,171.65,84.76,24.41
2020-11-15 06:00:00,92.33200000000001,145.9325,88.28666666666669,25.871818181818185
2020-11-15 07:00:00,86.79,153.48714285714283,85.43400000000001,26.548333333333336
2020-11-15 08:00:00,74.718,131.41714285714286,79.81899999999999,28.598333333333333
2020-11-15 09:00:00,70.20500000000001,121.37571428571428,70.376,31.39916666666667
2020-11-15 10:00:00,45.0,94.0,60.42,31.23
2020-11-15 11:00:00,33.29,75.3,56.63,32.84
2020-11-15 12:00:00,30.0,72.0,62.52,32.31
2020-11-15 13:00:00,42.72454545454545,84.52444444444444,65.62,30.95
2020-11-15 14:00:00,44.0,83.0,67.95,31.05
2020-11-15 15:00:00,44.78,77.05,68.54,30.41
2020-11-15 16:00:00,41.87,71.75,71.59,29.65
2020-11-15 17:00:00,47.27,76.95,79.27,28.52
2020-11-15 18:00:00,53.893636363636354,107.67333333333335,81.09700000000001,30.103333333333335
2020-11-15 19:00:00,56.78636363636363,112.08333333333333,79.978,29.596666666666668
2020-11-15 20:00:00,70.0,108.0,77.1,27.5
2020-11-15 21:00:00,112.93,161.55,76.1,27.14
2020-11-15 22:00:00,158.68,227.95,75.91,26.75
2020-11-15 23:00:00,181.27,264.26,75.32,26.51
2020-11-16 00:00:00,108.0,156.0,71.89,26.22
2020-11-16 01:00:00,73.66,105.0,77.72,25.77
2020-11-16 02:00:00,106.15,148.7,85.74,25.69
2020-11-16 03:00:00,148.42,212.4,83.44,25.69
2020-11-16 04:00:00,97.68,134.45,78.62,25.55
2020-11-16 05:00:00,69.25,95.97,78.93,25.03
2020-11-16 06:00:00,62.88,86.9,79.88,24.82
2020-11-16 07:00:00,77.67,106.47,80.04,25.07
2020-11-16 08:00:00,84.35,141.55,75.98,26.57
2020-11-16 09:00:00,82.22,142.75,69.83,28.55
2020-11-16 10:00:00,63.61,119.12,58.77,30.49
2020-11-16 11:00:00,48.03,97.15,49.95,33.17
2020-11-16 12:00:00,45.0,89.75,44.86,34.67
2020-11-16 13:00:00,39.10142857142857,84.94666666666666,54.03,32.82
2020-11-16 14:00:00,53.0,91.0,59.71,31.61
2020-11-16 15:00:00,56.12,91.85,63.89,30.97
2020-11-16 16:00:00,63.24,98.8,68.37,29.88
2020-11-16 17:00:00,73.59,136.55,73.08,28.85
2020-11-16 18:00:00,84.0,145.55,72.71,28.36
2020-11-16 19:00:00,80.88,141.75,72.56,28.36
2020-11-16 20:00:00,96.39,158.0,74.48,28.0
2020-11-16 21:00:00,111.93,169.5,72.44,27.81
2020-11-16 22:00:00,125.93,187.15,73.94,27.27
2020-11-16 23:00:00,145.45,214.65,75.99,26.71
