From Date,PM2.5,PM10,RH,AT
2021-02-22 05:00:00,62.42,96.54,64.74749999999999,24.538461538461544
2021-02-22 06:00:00,72.3,107.5,64.96749999999999,24.41846153846154
2021-02-22 07:00:00,64.56,100.47,64.68416666666666,24.598461538461535
2021-02-22 08:00:00,69.01,109.88,60.50749999999999,26.855000000000004
2021-02-22 09:00:00,71.72,118.25,52.73250000000001,30.13692307692308
2021-02-22 10:00:00,79.75,154.46,49.29083333333333,32.16615384615385
2021-02-22 11:00:00,67.27,134.4,46.40916666666667,33.61538461538461
2021-02-22 12:00:00,63.28,127.8,43.96333333333334,34.74153846153846
2021-02-22 13:00:00,60.42,131.96,44.40333333333333,35.067692307692305
2021-02-22 14:00:00,55.71,119.54,47.517500000000005,34.74
2021-02-22 15:00:00,74.81,122.33,50.43666666666667,34.284615384615385
2021-02-22 16:00:00,58.2,115.0,54.75333333333333,32.442499999999995
2021-02-22 17:00:00,47.25,96.0,58.078333333333326,31.143333333333327
2021-02-22 18:00:00,45.14,91.8,62.916666666666664,30.099230769230772
2021-02-22 19:00:00,43.28,82.5,65.48583333333335,29.081538461538457
2021-02-22 20:00:00,49.87,80.79,64.05666666666666,28.423076923076923
2021-02-22 21:00:00,43.27,68.75,61.57749999999999,28.094615384615388
2021-02-22 22:00:00,42.86,67.93,61.0725,27.629230769230773
2021-02-22 23:00:00,39.57,61.29,62.33583333333334,26.928461538461534
2021-02-23 00:00:00,33.87,59.79,65.05363636363636,26.344166666666666
2021-02-23 01:00:00,41.58,52.08,65.58583333333333,25.673846153846156
2021-02-23 02:00:00,42.14,55.0,67.45833333333333,25.193076923076923
2021-02-23 03:00:00,40.28,50.23,69.48833333333333,24.798461538461538
2021-02-23 04:00:00,43.45,56.12,70.9425,24.159166666666668
2021-02-23 05:00:00,46.58,62.75,72.85583333333334,24.033846153846152
2021-02-23 06:00:00,56.44,77.46,73.49000000000001,23.788461538461544
2021-02-23 07:00:00,57.14,78.0,72.82166666666667,24.06692307692308
2021-02-23 08:00:00,61.29,100.17,68.2175,26.03538461538462
2021-02-23 09:00:00,94.62,157.64,59.205000000000005,29.157692307692308
2021-02-23 10:00:00,123.17,213.75,54.67000000000001,31.008333333333336
2021-02-23 11:00:00,127.0,225.0,50.9,32.91416666666667
2021-02-23 12:00:00,87.41000000000001,221.45545454545456,47.610833333333325,34.119166666666665
2021-02-23 13:00:00,68.0,118.0,49.7525,34.62461538461538
2021-02-23 14:00:00,54.27,89.5,51.246,34.229
2021-02-23 15:00:00,94.92,170.67,51.13083333333333,34.28846153846154
2021-02-23 16:00:00,102.86,186.08,52.19499999999999,33.64615384615385
2021-02-23 17:00:00,100.42,172.12,59.93166666666667,31.87538461538462
2021-02-23 18:00:00,83.69,159.67,60.80916666666666,30.254615384615384
2021-02-23 19:00:00,81.0,128.46,58.67416666666668,29.314615384615387
2021-02-23 20:00:00,67.27,100.62,60.7125,28.66076923076923
2021-02-23 21:00:00,67.58,98.17,61.90999999999999,27.965384615384615
2021-02-23 22:00:00,61.97,107.71,64.87916666666666,27.13692307692308
2021-02-23 23:00:00,67.01,106.82,67.58833333333334,26.523846153846154
2021-02-24 00:00:00,69.72,107.58,71.11666666666666,25.950000000000003
2021-02-24 01:00:00,78.58,123.0,72.69333333333333,25.376153846153848
2021-02-24 02:00:00,82.58,132.5,73.795,25.033076923076923
2021-02-24 03:00:00,72.7,113.7,75.3475,24.573076923076922
2021-02-24 04:00:00,83.88,119.08,76.81,24.401538461538465
2021-02-24 05:00:00,92.87,135.46,77.38583333333332,24.213076923076922
2021-02-24 06:00:00,85.42,131.42,77.64833333333333,23.936153846153843
2021-02-24 07:00:00,93.44,132.33,76.74600000000001,24.522727272727273
2021-02-24 08:00:00,102.72,150.62,71.59666666666665,26.252307692307696
2021-02-24 09:00:00,107.43,168.46,59.810833333333335,29.556153846153848
2021-02-24 10:00:00,124.36,227.42,50.53916666666667,32.46615384615385
2021-02-24 11:00:00,114.94,223.0,45.16083333333333,34.46846153846155
2021-02-24 12:00:00,83.91,134.0,44.379999999999995,35.346923076923076
2021-02-24 13:00:00,69.59,117.38,43.45727272727273,35.945
2021-02-24 14:00:00,76.58,138.33,44.3225,35.37461538461538
2021-02-24 15:00:00,86.61,155.29,48.37833333333333,34.7
2021-02-24 16:00:00,76.02,133.46,47.04916666666666,34.183076923076925
2021-02-24 17:00:00,67.13,127.0,48.2725,32.948461538461544
2021-02-24 18:00:00,66.86,121.75,52.215,31.235384615384614
2021-02-24 19:00:00,60.99,99.79,55.1925,29.96
2021-02-24 20:00:00,55.71,90.34,56.277499999999996,29.239999999999995
2021-02-24 21:00:00,67.88,100.41,58.979166666666664,28.416923076923073
2021-02-24 22:00:00,64.85,104.79,60.37583333333333,27.64923076923077
2021-02-24 23:00:00,81.17,126.38,63.48166666666666,26.96153846153846
2021-02-25 00:00:00,61.68,89.4,66.01333333333334,26.25615384615385
2021-02-25 01:00:00,46.84,68.5,68.31636363636363,25.904166666666665
2021-02-25 02:00:00,45.0,59.69,72.66615384615385,25.644285714285708
